task,model,building_id,source_area,context_tolerance_m,paired_point_rmse_m,hausdorff_distance_m,relative_area_error_pct,source_is_valid,target_is_valid,prediction_is_valid
Context-adaptive 1/2/3 m target,Identity baseline,2487,wedding,2.0,1.1825684167579962,1.6040118043291038,0.9083076026540284,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2488,wedding,2.0,1.6429485386631,1.4173013614839698,2.4645092841744187,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2489,wedding,2.0,0.6966061353710635,1.3970866673927784,2.8740443587258917,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2490,wedding,2.0,0.7259741947520332,1.6411439194998132,1.1486759984451989,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2491,wedding,1.0,1.193217078311438,0.9502298881575372,1.6937285962827473,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2492,wedding,1.0,0.8118236180087965,1.022816923665581,0.3724548654132082,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2493,wedding,1.0,0.4068505347816866,0.5829640357701265,0.1541220024460246,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2494,wedding,2.0,2.036726336002721,2.401564098364574,12.880092557897566,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2495,wedding,1.0,0.00552426161318785,0.03020260554887022,0.023414362713054734,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2496,wedding,2.0,1.0747938849730718,1.8499999399646234,2.699218642718719,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2497,wedding,1.0,0.4111408303608823,0.9437616873027961,0.8818852775991497,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2499,wedding,2.0,2.025969613983018,1.723193727344758,2.465011280953456,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2500,wedding,2.0,1.1693461893389419,1.3930435521778992,2.337395211868975,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2501,wedding,2.0,0.3940475489841713,0.5728724493312922,3.3999263006425626,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2502,wedding,2.0,1.5709440402628656,1.8533941199794985,13.827631350044713,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2503,wedding,3.0,1.501951816784606,2.9768335610622287,9.60168142846122,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2504,wedding,2.0,0.9751239109471245,1.2790006416383204,1.665293931386095,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2505,wedding,3.0,1.0229303689060023,1.7019544667921693,4.357187723229988,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2506,wedding,3.0,0.8070543337579621,1.20057009071263,3.3655331833751094,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2507,wedding,3.0,3.834783677702665,1.0719868812139028,1.5606978063040118,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2508,wedding,3.0,0.47547263110809135,0.5354411760843345,0.11684984202836587,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2509,wedding,2.0,0.6987712215063137,0.6263776870945271,0.39009003827857086,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2510,wedding,2.0,0.9129433172612543,1.604845949291483,4.253292084976776,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2511,wedding,2.0,0.4708935463033857,0.45888266426797925,0.32215239321664496,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2512,wedding,2.0,1.0388568979132893,1.7364861600111232,4.728598941241642,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2513,wedding,2.0,0.7549883330939792,1.0000000186264515,1.79727095645786,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2514,wedding,2.0,0.01991808804287006,0.062129842534946474,0.2885741584385617,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2515,wedding,2.0,0.8405611427713922,1.0077407084017564,0.3433021829376151,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2516,wedding,3.0,1.8997150060393115,2.6744777553659502,4.689872795976334,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2517,wedding,3.0,0.7432353344090258,0.7197655671755244,0.697361430393541,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2518,wedding,1.0,1.0762551645772314,1.1930201963567066,0.21446763666058016,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2519,wedding,1.0,0.6817945056622708,0.9623765945037304,3.6260640068023084,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2520,wedding,1.0,0.6605606399446969,0.8724022893352794,1.4698781424005603,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2521,wedding,1.0,0.36051954572124595,0.5238455631236407,0.2768597433235803,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2522,wedding,1.0,0.08924733915970441,0.3265633880217563,0.25361748250428506,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2523,wedding,2.0,0.6767627217341357,0.9999994710087776,2.704855457678227,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2524,wedding,2.0,0.43234270707218275,0.5966212967414044,0.1056427169456678,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2525,wedding,2.0,0.10408518446046082,0.4446515129765084,0.6582662758652759,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2526,wedding,2.0,0.7091968733857691,1.5617376322672905,5.538079788454031,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2527,wedding,2.0,0.770888309857046,1.1399121459361359,0.8098531038985902,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2528,wedding,1.0,0.9010153965434,0.5279801965054476,0.6956987758519001,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2529,wedding,1.0,0.49945036240257895,0.9808557337470565,1.116091697598991,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2530,wedding,2.0,0.6700784578799563,1.4818726638806414,1.468423091352144,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2531,wedding,2.0,0.2791807171758188,0.5000000270083547,0.13775040562027946,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2532,wedding,2.0,0.153789251803568,0.44431058211778524,0.011394088676340468,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2533,wedding,2.0,11.086764414808655,1.193099994711448,0.4918980219757828,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2534,wedding,1.0,0.6389794447911613,1.0000002635642886,0.6870014289389824,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2535,wedding,2.0,0.8126879040451335,1.1473212592556266,1.2016755511611252,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2536,wedding,1.0,0.009568358808279248,0.031228318523419236,0.09428483380864283,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2537,wedding,2.0,0.0,0.0,0.0,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2538,wedding,1.0,0.8862454335182152,1.2585744548799143,0.5154162377031104,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2539,wedding,2.0,0.597515814837838,0.7058863981629656,2.1376046454656574,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2540,wedding,1.0,0.2703509447217558,0.41718781292963286,0.6731872732167851,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2541,wedding,2.0,0.6408155411245202,1.6520405309301478,3.8529607374507493,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2542,wedding,2.0,0.7576312557571521,1.499999945051968,8.147443757480872,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2543,wedding,1.0,0.3831312647279569,0.5231821136426964,2.6379694736020682,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2544,wedding,1.0,0.30433674658198107,0.812324020706504,4.845350425073233,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2545,wedding,2.0,0.760666293251137,1.1929838876840873,3.0336774136975797,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2546,wedding,2.0,0.26859553646142087,0.4123000650790925,0.9395222012999981,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2547,wedding,1.0,0.36522916493320945,0.6943931418553019,0.4133588785507102,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2548,wedding,2.0,0.5052217370516983,1.1801633360295627,3.377031617177021,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2549,wedding,1.0,0.7730427679694329,0.9356742510226608,1.0781855193478704,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2550,wedding,3.0,1.3753771970425888,2.673897472475114,2.2267948956118504,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2551,wedding,1.0,2.8640886292645162,1.1143140069471205,0.5721971407007421,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2552,wedding,2.0,1.9690677703079953,1.5000000540167093,4.2001028100967845,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2553,wedding,1.0,0.23404931379429403,0.430950780277797,0.5595234383580687,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2554,wedding,2.0,0.4880780486652865,1.28224153368153,1.19952900089629,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2555,wedding,2.0,1.3391889091706777,1.472912553790627,0.8399393695600009,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2556,wedding,1.0,0.6197534588134932,0.954550593974716,1.6843302974990693,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2557,wedding,2.0,1.4879788543357986,1.2893912353012835,0.8519331241224696,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2558,wedding,2.0,0.4248304561804662,0.9999998910352588,4.97117803028103,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2559,wedding,2.0,0.19833599890360054,0.5000000651925802,2.1800644026069422,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2560,wedding,2.0,0.6056325609516608,0.8540048958038157,2.7351153866341185,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2561,wedding,2.0,0.7555336818776437,1.6145656906997337,7.625027209190133,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2562,wedding,1.0,0.4455180429810642,0.5385225326250485,0.8558611042716581,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2563,wedding,1.0,0.6302996998758343,0.8149938560213539,0.5082092804878529,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2564,wedding,1.0,0.15556492169228872,0.5004458264339483,1.1111783425351756,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2565,wedding,1.0,0.884953173942038,1.2255365163546785,1.4704679328872077,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2566,wedding,2.0,0.9282748984873561,1.1180338987338188,1.8219010536943798,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2567,wedding,3.0,0.46249077224765933,1.079653839068716,2.227877768048364,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2568,wedding,3.0,0.8021805368433446,2.657536524997722,1.0800540100053886,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2569,wedding,1.0,0.9366369185658405,1.18976337710096,1.9725966949990539,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2570,wedding,2.0,0.0,0.0,0.0,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2571,wedding,2.0,0.7347073859141476,1.4999999795109034,5.299121383085728,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2572,wedding,2.0,0.3725096870439334,0.48384395798045043,1.0588903717261897,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2573,wedding,1.0,0.8552993109545041,1.4697176712707578,1.8304265634200239,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2574,wedding,1.0,0.2646466310386842,0.4884064786160266,0.08802844656596434,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2575,wedding,2.0,7.560409540670698,1.0853043015819948,3.328839099878325,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2576,wedding,2.0,0.5095523263252096,0.7500000332365744,0.22503982358686542,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2577,wedding,2.0,0.833011890443107,1.519086811851476,4.907771257052776,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2578,wedding,2.0,1.3965376643277017,1.0457083472436441,3.593945837282347,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2579,wedding,2.0,0.8419395860379469,1.7622612185433604,9.176579338511177,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2580,wedding,2.0,0.5540819551239234,1.695297455973128,1.2663433389804108,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2581,wedding,1.0,0.2328728860935528,0.781035731758552,1.144684635729321,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2582,wedding,2.0,0.6088238345037505,1.585097441672602,6.216930364608411,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2583,wedding,2.0,0.7419612869151461,1.057397094847815,0.17564835896846742,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2584,wedding,1.0,0.005524272396854169,0.009438585576653977,0.005110842610291388,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2585,wedding,2.0,1.068600377785026,1.5035960253971155,0.6362475545142862,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2586,wedding,1.0,0.46413751261774117,0.5702727439162463,1.3544111600888236,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2587,wedding,2.0,0.7881917899000446,1.0272462125986583,1.5680457993599917,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2588,wedding,1.0,0.4599101938386345,0.8971208538268559,0.31342599628728995,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2589,wedding,3.0,1.6011526421582538,1.499999257735908,1.1929385636301806,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2590,wedding,1.0,0.4228143327945123,0.6115097184486478,0.042368056308335456,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2591,wedding,3.0,0.29661789086565565,0.8355289759442396,1.870774546964879,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2592,wedding,3.0,2.2637385486769612,3.9249116732478684,24.38035936248049,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2593,wedding,2.0,0.9416574180652939,1.066061298136762,2.0596625863960716,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2594,wedding,2.0,2.139527007638512,1.667248230469962,1.3963234214538147,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2595,wedding,2.0,0.7589593482185417,1.3139434277361315,4.2288429516240065,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2596,wedding,1.0,0.34728283164201446,0.6789905199447976,1.3757613769406385,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2597,wedding,1.0,0.4681963410463154,0.978837202133768,1.5003241517783463,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2598,wedding,1.0,0.5982049040169648,0.9356743174244592,2.8005754660346796,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2599,wedding,1.0,0.6128706683741935,0.9342619847928441,1.7672840570197441,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2600,wedding,3.0,0.245503975639912,1.0915157699206786,0.8401851492900573,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2601,wedding,2.0,1.1892462443395735,1.7177947192933003,5.156573135533904,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2602,wedding,2.0,1.6350258674467641,1.1232502303231275,3.226736904006093,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2603,wedding,2.0,0.48080207118398094,0.9722718107136585,3.259277995358071,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2604,wedding,2.0,0.6409584009757021,0.8560567713050107,2.3425356245613083,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2605,wedding,2.0,0.2955873068393901,0.5000002067536116,3.1963469102560067,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2606,wedding,2.0,0.20955857108837228,0.27597378881023044,0.14458068884897904,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2607,wedding,2.0,0.29476016365630703,0.7012591638442282,1.7215903001354886,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2608,wedding,1.0,0.012352671338086657,0.024501480405364436,0.11073275630069927,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2609,wedding,2.0,0.17053814268593653,0.46854758332782553,0.7339699930399967,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2610,wedding,2.0,0.9387363891202547,1.4739184705656385,1.215731678420883,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2611,wedding,2.0,1.0367690429295233,1.2057364064688991,5.272332154803768,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2612,wedding,1.0,0.017469404001747284,0.04396482572978253,0.06028173466603504,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2613,wedding,3.0,1.183019981160294,2.0155642525156217,4.050722558313737,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2614,wedding,1.0,0.08924732344171206,0.33890131256398226,0.37719164667282473,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2615,wedding,1.0,0.4287631940394493,0.6450097557513021,0.9908369690277891,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2616,wedding,2.0,0.866923509217784,0.9586855910203624,1.2484664974935407,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2617,wedding,2.0,0.44221790761188196,0.6669730575638548,0.2174673359998124,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2618,wedding,2.0,0.019917979564825876,0.04067394151714475,0.1542108906159931,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2619,wedding,2.0,0.9358383454383609,1.259323530915582,3.628735803443132,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2620,wedding,2.0,1.4466314505886344,2.192934259787382,0.6427259750509703,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2621,wedding,2.0,0.5622015017182325,0.7678689795271398,0.18904588057572477,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2622,wedding,2.0,0.6889411419998103,1.3287682488232573,12.835424023346462,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2623,wedding,2.0,1.349981059732841,1.4616006764313203,8.837013087325357,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2624,wedding,2.0,0.8262988017529918,0.8867838706392404,4.799348141544963,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2625,wedding,2.0,0.6406012584587885,0.822146521787064,0.07665818610233605,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2626,wedding,1.0,0.9981674106397808,1.6248247037357122,0.27042705367325287,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2627,wedding,2.0,0.5908130788193952,0.632929012437197,0.3434567968775153,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2628,wedding,2.0,0.49243545628065866,1.297097889997343,2.6913872512950454,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2629,wedding,2.0,1.0205859820878929,1.3298930365532693,0.7084489924962253,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2630,wedding,2.0,1.8112788131652766,1.9190076373212168,8.326357240097439,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2631,wedding,2.0,0.8554777333107746,1.1626114048433134,1.2675788832027646,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2632,wedding,2.0,1.7409521679695317,1.1999997711740475,1.3543652520944294,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2633,wedding,2.0,1.039943225003071,1.3649024946196775,4.676430174023934,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2634,wedding,2.0,0.01104855994045959,0.0239577973187384,0.0642431481718373,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2635,wedding,2.0,0.8668355597300004,1.5643074707556786,5.000064943073788,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2636,wedding,3.0,1.9718863751251707,2.40858251367023,8.707413686283278,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2637,wedding,3.0,0.6704654139420202,0.726721758940686,3.014170201147001,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2638,wedding,2.0,0.22783857893650108,0.48257010056889216,0.15657630047737933,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2639,wedding,3.0,0.9944916312586635,2.036544547008396,0.009395579437805538,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2640,wedding,3.0,0.33498228796883994,0.5848618234525775,0.9161246543826489,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2641,wedding,3.0,0.3389220011141637,0.5000000722706331,2.1327753619587964,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2642,wedding,3.0,0.45834816936379424,0.5908147389089996,1.2654103582068001,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2643,wedding,2.0,0.9959482547290935,1.8726584633781302,0.22781394623044526,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2644,wedding,2.0,0.7424957381304809,0.8738850261582539,0.644814978142457,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2645,wedding,1.0,0.480802137266689,0.7990241014156231,2.4767904756290586,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2646,wedding,2.0,1.8456109591567167,2.0516629362002425,1.6639704339090586,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2647,wedding,2.0,1.427305428095099,2.3749998864368536,7.751312141847425,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2648,wedding,1.0,0.09127598982778891,0.21386978610788468,0.05987142424909461,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2649,wedding,2.0,0.752802336467178,1.4999996973201632,2.5192143231187494,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2650,wedding,2.0,0.7142564617114084,1.4999997522681952,4.0672219845401285,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2651,wedding,2.0,1.1656736813967195,1.3510093148458033,0.09176412658907064,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2652,wedding,2.0,0.5124488126955746,1.1457921867631844,2.019259484412081,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2653,wedding,3.0,0.6264631397975029,0.838747992478174,4.203300798778919,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2654,wedding,1.0,0.29403454587274275,0.5896238534483784,1.0703449395512075,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2655,wedding,2.0,0.7044908926507518,1.3844655857534882,1.792989909640326,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2656,wedding,1.0,0.6188170271395884,0.9257503615207647,2.7659788620948733,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2657,wedding,1.0,0.007812538155121729,0.031250152620486915,4.763424052275511e-10,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2658,wedding,1.0,0.5290914343102301,0.49999967869371176,1.1939820993081223,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2659,wedding,2.0,1.0039897884847204,1.8179629316977752,2.2712752416423254,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2660,wedding,2.0,0.2501220175823829,0.49999997206032276,0.4887554452630892,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2661,wedding,2.0,0.2932030350355308,0.5590174283942619,0.3398872303711413,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2662,wedding,2.0,0.6188911654528595,1.3895210606402715,2.9126548883677854,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2663,wedding,2.0,0.7374851020751456,1.0793694296940501,8.805805159061821,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2664,wedding,2.0,0.5733012216574246,0.8147156768268149,1.9176883344449998,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2665,wedding,2.0,1.7519869222615625,1.458291798428147,1.2706485255039959,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2666,wedding,2.0,1.3230832839630253,1.9053612723586524,0.7817037879507044,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2667,wedding,2.0,1.17213533199999,1.2689121744927763,4.607088053380969,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2668,wedding,2.0,0.0932604317022154,0.40397687788864634,0.5454224219176301,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2669,wedding,3.0,0.5101508251528133,1.1025514768958316,2.22502791813529,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2670,wedding,2.0,0.5238455108548578,1.2597279688419054,3.7877955290097103,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2671,wedding,1.0,0.0055242727158366645,0.022798044253863857,0.02548204485357936,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2672,wedding,1.0,0.6808987136415298,0.706782407085385,0.639312771194959,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2673,wedding,1.0,0.6609301003823697,0.897075436089693,1.3777786765162578,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2674,wedding,2.0,0.5243694947681838,0.6866422047132698,3.1888374184288604,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2675,wedding,2.0,3.710945663918321,1.3316642930401568,5.7509722830767425,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2676,wedding,2.0,1.173319530178546,1.973613058650972,14.423696077554524,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2677,wedding,1.0,0.6679573737398943,0.8663254555650022,0.1486295419616987,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2678,wedding,1.0,0.783823888899779,0.999999962747097,0.6504973690536602,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2679,wedding,1.0,1.1570150605825493,0.8061170313389986,1.1382054464337539,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2680,wedding,1.0,0.6880324954495146,1.126675932478204,4.356106588466682,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2681,wedding,1.0,0.5515702659976507,0.9649695986851647,1.9838982400889982,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2682,wedding,2.0,0.8415589331395605,1.125000296276994,0.8949295046277743,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2683,wedding,2.0,0.8143196597254916,1.1962090900222233,2.7376837495877835,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2684,wedding,2.0,0.8394349131968932,0.9196066037082345,1.611512406412292,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2685,wedding,1.0,0.3824536292839996,0.442207527889872,0.3516842081583703,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2686,wedding,1.0,0.40304478240871894,0.9359770909082248,1.0956888314436726,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2687,wedding,1.0,0.4329069393400735,0.6397346219189519,0.47003658801870957,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2688,wedding,1.0,0.2744958003345408,0.5340008076769855,1.1033217119585885,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2689,wedding,1.0,0.0897587475389629,0.3200919908279565,0.08459938109438724,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2690,wedding,2.0,0.09026744852012131,0.38070528898030676,0.3513111739892972,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2691,wedding,2.0,0.5522614698593216,0.6123633207261326,2.728853701398809,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2692,wedding,1.0,0.5826207728715418,1.1387738879117812,0.6986376027604848,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2693,wedding,3.0,1.3516528258342597,1.5206528467686902,1.626408909878303,True,True,True
Context-adaptive 1/2/3 m target,Identity baseline,2694,wedding,2.0,1.1444446144375777,0.9592686259188752,2.585744754939978,True,True,True
